seed,problem,alpha,beta,rho,num_ants,cycle,assigned_variables,total_variables,completion_rate
101234,P16_81,0.00,0.00,0.01,30,13,83,100,0.8300
101234,P16_81,0.00,0.00,0.01,30,14,83,100,0.8300
101234,P16_81,0.00,0.00,0.01,30,15,83,100,0.8300
101234,P16_81,0.00,0.00,0.01,30,16,83,100,0.8300
101234,P16_81,0.00,0.00,0.01,30,17,83,100,0.8300
101234,P16_81,0.00,0.00,0.01,30,18,83,100,0.8300
101234,P16_81,0.00,0.00,0.01,30,19,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,20,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,21,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,22,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,23,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,24,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,25,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,26,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,27,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,28,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,29,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,30,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,31,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,32,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,33,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,34,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,35,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,36,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,37,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,38,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,39,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,40,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,41,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,42,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,43,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,44,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,45,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,46,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,47,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,48,84,100,0.8400
101234,P16_81,0.00,0.00,0.01,30,49,84,100,0.8400
101234,P16_81,1.00,0.00,0.01,30,0,80,100,0.8000
101234,P16_81,1.00,0.00,0.01,30,1,82,100,0.8200
101234,P16_81,1.00,0.00,0.01,30,2,83,100,0.8300
101234,P16_81,1.00,0.00,0.01,30,3,83,100,0.8300
101234,P16_81,1.00,0.00,0.01,30,4,83,100,0.8300
101234,P16_81,1.00,0.00,0.01,30,5,83,100,0.8300
101234,P16_81,1.00,0.00,0.01,30,6,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,7,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,8,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,9,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,10,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,11,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,12,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,13,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,14,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,15,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,16,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,17,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,18,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,19,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,20,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,21,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,22,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,23,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,24,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,25,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,26,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,27,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,28,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,29,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,30,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,31,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,32,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,33,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,34,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,35,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,36,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,37,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,38,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,39,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,40,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,41,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,42,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,43,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,44,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,45,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,46,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,47,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,48,86,100,0.8600
101234,P16_81,1.00,0.00,0.01,30,49,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,0,80,100,0.8000
101234,P16_81,2.00,0.00,0.01,30,1,82,100,0.8200
101234,P16_81,2.00,0.00,0.01,30,2,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,3,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,4,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,5,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,6,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,7,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,8,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,9,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,10,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,11,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,12,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,13,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,14,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,15,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,16,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,17,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,18,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,19,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,20,85,100,0.8500
101234,P16_81,2.00,0.00,0.01,30,21,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,22,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,23,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,24,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,25,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,26,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,27,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,28,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,29,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,30,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,31,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,32,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,33,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,34,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,35,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,36,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,37,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,38,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,39,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,40,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,41,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,42,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,43,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,44,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,45,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,46,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,47,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,48,86,100,0.8600
101234,P16_81,2.00,0.00,0.01,30,49,86,100,0.8600
101234,P16_81,3.00,0.00,0.01,30,0,80,100,0.8000
101234,P16_81,3.00,0.00,0.01,30,1,82,100,0.8200
101234,P16_81,3.00,0.00,0.01,30,2,82,100,0.8200
101234,P16_81,3.00,0.00,0.01,30,3,82,100,0.8200
101234,P16_81,3.00,0.00,0.01,30,4,84,100,0.8400
101234,P16_81,3.00,0.00,0.01,30,5,84,100,0.8400
101234,P16_81,3.00,0.00,0.01,30,6,84,100,0.8400
101234,P16_81,3.00,0.00,0.01,30,7,84,100,0.8400
101234,P16_81,3.00,0.00,0.01,30,8,84,100,0.8400
101234,P16_81,3.00,0.00,0.01,30,9,84,100,0.8400
101234,P16_81,3.00,0.00,0.01,30,10,84,100,0.8400
101234,P16_81,3.00,0.00,0.01,30,11,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,12,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,13,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,14,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,15,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,16,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,17,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,18,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,19,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,20,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,21,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,22,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,23,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,24,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,25,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,26,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,27,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,28,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,29,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,30,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,31,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,32,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,33,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,34,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,35,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,36,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,37,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,38,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,39,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,40,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,41,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,42,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,43,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,44,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,45,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,46,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,47,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,48,85,100,0.8500
101234,P16_81,3.00,0.00,0.01,30,49,85,100,0.8500
12345,P26_82,0.00,0.00,0.01,30,0,79,100,0.7900
12345,P26_82,0.00,0.00,0.01,30,1,79,100,0.7900
12345,P26_82,0.00,0.00,0.01,30,2,79,100,0.7900
12345,P26_82,0.00,0.00,0.01,30,3,79,100,0.7900
12345,P26_82,0.00,0.00,0.01,30,4,79,100,0.7900
12345,P26_82,0.00,0.00,0.01,30,5,79,100,0.7900
12345,P26_82,0.00,0.00,0.01,30,6,79,100,0.7900
12345,P26_82,0.00,0.00,0.01,30,7,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,8,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,9,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,10,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,11,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,12,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,13,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,14,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,15,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,16,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,17,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,18,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,19,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,20,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,21,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,22,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,23,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,24,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,25,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,26,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,27,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,28,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,29,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,30,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,31,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,32,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,33,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,34,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,35,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,36,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,37,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,38,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,39,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,40,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,41,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,42,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,43,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,44,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,45,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,46,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,47,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,48,83,100,0.8300
12345,P26_82,0.00,0.00,0.01,30,49,83,100,0.8300
12345,P26_82,1.00,0.00,0.01,30,0,79,100,0.7900
12345,P26_82,1.00,0.00,0.01,30,1,79,100,0.7900
12345,P26_82,1.00,0.00,0.01,30,2,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,3,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,4,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,5,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,6,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,7,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,8,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,9,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,10,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,11,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,12,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,13,81,100,0.8100
12345,P26_82,1.00,0.00,0.01,30,14,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,15,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,16,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,17,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,18,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,19,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,20,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,21,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,22,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,23,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,24,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,25,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,26,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,27,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,28,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,29,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,30,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,31,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,32,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,33,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,34,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,35,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,36,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,37,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,38,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,39,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,40,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,41,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,42,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,43,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,44,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,45,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,46,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,47,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,48,82,100,0.8200
12345,P26_82,1.00,0.00,0.01,30,49,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,0,79,100,0.7900
12345,P26_82,2.00,0.00,0.01,30,1,79,100,0.7900
12345,P26_82,2.00,0.00,0.01,30,2,80,100,0.8000
12345,P26_82,2.00,0.00,0.01,30,3,80,100,0.8000
12345,P26_82,2.00,0.00,0.01,30,4,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,5,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,6,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,7,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,8,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,9,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,10,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,11,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,12,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,13,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,14,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,15,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,16,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,17,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,18,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,19,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,20,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,21,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,22,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,23,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,24,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,25,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,26,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,27,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,28,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,29,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,30,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,31,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,32,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,33,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,34,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,35,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,36,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,37,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,38,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,39,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,40,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,41,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,42,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,43,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,44,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,45,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,46,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,47,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,48,82,100,0.8200
12345,P26_82,2.00,0.00,0.01,30,49,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,0,79,100,0.7900
12345,P26_82,3.00,0.00,0.01,30,1,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,2,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,3,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,4,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,5,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,6,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,7,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,8,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,9,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,10,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,11,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,12,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,13,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,14,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,15,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,16,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,17,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,18,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,19,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,20,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,21,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,22,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,23,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,24,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,25,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,26,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,27,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,28,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,29,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,30,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,31,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,32,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,33,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,34,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,35,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,36,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,37,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,38,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,39,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,40,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,41,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,42,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,43,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,44,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,45,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,46,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,47,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,48,82,100,0.8200
12345,P26_82,3.00,0.00,0.01,30,49,82,100,0.8200
23456,P26_82,0.00,0.00,0.01,30,0,80,100,0.8000
23456,P26_82,0.00,0.00,0.01,30,1,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,2,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,3,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,4,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,5,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,6,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,7,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,8,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,9,81,100,0.8100
23456,P26_82,0.00,0.00,0.01,30,10,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,11,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,12,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,13,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,14,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,15,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,16,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,17,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,18,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,19,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,20,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,21,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,22,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,23,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,24,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,25,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,26,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,27,83,100,0.8300
23456,P26_82,0.00,0.00,0.01,30,28,84,100,0.8400
23456,P26_82,0.00,0.00,0.01,30,29,84,100,0.8400
23456,P26_82,0.00,0.00,0.01,30,30,84,100,0.8400
23456,P26_82,0.00,0.00,0.01,30,31,84,100,0.8400
23456,P26_82,0.00,0.00,0.01,30,32,84,100,0.8400
23456,P26_82,0.00,0.00,0.01,30,33,84,100,0.8400
23456,P26_82,0.00,0.00,0.01,30,34,84,100,0.8400
